TPR,FPR,thresholds
0.8164794007490637,0.2857142857142857,0.0031980099156498
0.8164794007490637,0.28731942215088285,0.0031917677260935
0.8187265917602996,0.28731942215088285,0.0030253718141466
0.8187265917602996,0.28892455858747995,0.0030040582641959
0.8202247191011236,0.28892455858747995,0.0029400528874248
0.8202247191011236,0.29373996789727125,0.00274403183721
0.8224719101123595,0.29373996789727125,0.0026857259217649
0.8224719101123595,0.2953451043338684,0.0026608349289745
0.8262172284644195,0.2953451043338684,0.0025372756645083
0.8262172284644195,0.3001605136436597,0.0023746581282466
0.8277153558052435,0.3001605136436597,0.0023270552046597
0.8277153558052435,0.30337078651685395,0.0021418055985122
0.8284644194756554,0.30337078651685395,0.0021297242492437
0.8284644194756554,0.30497592295345105,0.0021267754491418
0.8299625468164794,0.30497592295345105,0.0019747784826904
0.8299625468164794,0.30658105939004815,0.0018540944438427
0.8322097378277153,0.30658105939004815,0.0017684894846752
0.8322097378277153,0.3097913322632424,0.0017063224222511
0.8337078651685393,0.3097913322632424,0.0016024552751332
0.8337078651685393,0.3113964686998395,0.0015353763010352
0.8352059925093633,0.3113964686998395,0.0014822399243712
0.8352059925093633,0.3146067415730337,0.0014601214788854
0.8367041198501872,0.3146067415730337,0.0014369062846526
0.8367041198501872,0.3162118780096308,0.001415915437974
0.8374531835205993,0.3162118780096308,0.0013874027645215
0.8374531835205993,0.31942215088282505,0.0013538995990529
0.8382022471910112,0.31942215088282505,0.001342783216387
0.8382022471910112,0.32102728731942215,0.0013400589814409
0.8389513108614233,0.32102728731942215,0.001321185962297
0.8389513108614233,0.32263242375601925,0.0013126581907272
0.8404494382022472,0.32263242375601925,0.0012658082414418
0.8404494382022472,0.32423756019261635,0.0011824277462437
0.8411985018726592,0.32423756019261635,0.0011507121380418
0.8411985018726592,0.3258426966292135,0.001149374176748
0.8426966292134831,0.3258426966292135,0.0010873897699639
0.8426966292134831,0.3274478330658106,0.0010636590886861
0.8434456928838951,0.3274478330658106,0.0010486854007467
0.8434456928838951,0.33386837881219905,0.0010038750478997
0.8441947565543071,0.33386837881219905,0.0009976719738915
0.8441947565543071,0.3434991974317817,0.0009258007630705
0.8449438202247191,0.3434991974317817,0.0009134123683907
0.8449438202247191,0.3451043338683788,0.0009050348890013
0.8456928838951311,0.3451043338683788,0.0008815635228529
0.8456928838951311,0.3467094703049759,0.0008782690274529
0.846441947565543,0.3467094703049759,0.0008278886089101
0.846441947565543,0.34991974317817015,0.0008025196730159
0.847940074906367,0.34991974317817015,0.0007876031449995
0.847940074906367,0.35152487961476725,0.0007805125787854
0.8486891385767791,0.35152487961476725,0.0007600951357744
0.8486891385767791,0.3547351524879615,0.000738836301025
0.849438202247191,0.3547351524879615,0.0007369577069766
0.849438202247191,0.3563402889245586,0.0007172381156124
0.850187265917603,0.3563402889245586,0.0007133660838007
0.850187265917603,0.3579454253611557,0.0007095191976986
0.8524344569288389,0.3579454253611557,0.0006822953582741
0.8524344569288389,0.3595505617977528,0.0006806509918533
0.853183520599251,0.3595505617977528,0.0006746997823938
0.853183520599251,0.3611556982343499,0.0006734901689924
0.8539325842696629,0.3611556982343499,0.0006661122315563
0.8539325842696629,0.36436597110754415,0.0006573958089575
0.8554307116104869,0.36436597110754415,0.0006327340961433
0.8554307116104869,0.36918138041733545,0.000627583998721
0.8569288389513109,0.36918138041733545,0.0006169143598526
0.8569288389513109,0.3707865168539326,0.0006163007346913
0.8584269662921349,0.3707865168539326,0.0005904269055463
0.8584269662921349,0.3739967897271268,0.0005806697299703
0.8591760299625468,0.3739967897271268,0.0005759331979788
0.8591760299625468,0.37881219903691815,0.0005435088532976
0.8599250936329588,0.37881219903691815,0.0005417081993073
0.8599250936329588,0.38202247191011235,0.0005332125583663
0.8606741573033708,0.38202247191011235,0.0005282299825921
0.8606741573033708,0.38362760834670945,0.0005189188523218
0.8621722846441947,0.38362760834670945,0.0005098741385154
0.8621722846441947,0.391653290529695,0.0004919744678772
0.8629213483146068,0.391653290529695,0.0004904712550342
0.8629213483146068,0.39807383627608345,0.0004743275931105
0.8636704119850187,0.39807383627608345,0.0004705936298705
0.8636704119850187,0.4044943820224719,0.0004589042509905
0.8651685393258427,0.4044943820224719,0.0004501126823015
0.8651685393258427,0.40770465489566615,0.0004395639698486
0.8659176029962546,0.40770465489566615,0.000437083595898
0.8659176029962546,0.41091492776886035,0.0004335326666478
0.8666666666666667,0.41091492776886035,0.0004266742616891
0.8666666666666667,0.4189406099518459,0.0004067857807967
0.8696629213483146,0.4189406099518459,0.0003927981306333
0.8704119850187266,0.4189406099518459,0.0003884200414177
0.8704119850187266,0.42215088282504015,0.0003850853536278
0.8711610486891386,0.42215088282504015,0.0003819201956503
0.8711610486891386,0.42536115569823435,0.0003779252874664
0.8726591760299626,0.42536115569823435,0.0003749640891328
0.8726591760299626,0.42696629213483145,0.0003702961257658
0.8734082397003745,0.42696629213483145,0.0003642152296379
0.8734082397003745,0.43659711075441415,0.000338611920597
0.8756554307116104,0.43659711075441415,0.0003320157411508
0.8756554307116104,0.44141252006420545,0.0003305427671875
0.8764044943820225,0.44141252006420545,0.0003292168839834
0.8764044943820225,0.4446227929373997,0.0003265735285822
0.8771535580524344,0.4446227929373997,0.000320116902003
0.8771535580524344,0.4478330658105939,0.0003100624016951
0.8779026217228464,0.4478330658105939,0.0003084013878833
0.8779026217228464,0.449438202247191,0.0003079391899518
0.8801498127340824,0.449438202247191,0.0003058399888686
0.8801498127340824,0.4590690208667737,0.0002909268077928
0.8808988764044944,0.4590690208667737,0.000289798277663
0.8808988764044944,0.46869983948635635,0.0002806731790769
0.8816479400749063,0.46869983948635635,0.0002800899092108
0.8831460674157303,0.46869983948635635,0.000277871324215
0.8831460674157303,0.47030497592295345,0.0002745304373092
0.8846441947565543,0.47030497592295345,0.0002724950318224
0.8846441947565543,0.47191011235955055,0.0002718566393014
0.8868913857677903,0.47191011235955055,0.0002692787966225
0.8868913857677903,0.4799357945425361,0.0002619965816847
0.8883895131086142,0.4799357945425361,0.0002600463922135
0.8891385767790262,0.4799357945425361,0.0002580093278083
0.8891385767790262,0.48154093097913325,0.0002569699136074
0.8898876404494382,0.48154093097913325,0.000256705796346
0.8898876404494382,0.48635634028892455,0.0002504134608898
0.8906367041198502,0.48635634028892455,0.0002501429116819
0.8906367041198502,0.4895666131621188,0.0002442801196593
0.8913857677902621,0.4895666131621188,0.0002428994048386
0.8913857677902621,0.4911717495987159,0.0002414678456261
0.8936329588014982,0.4911717495987159,0.0002389752917224
0.8936329588014982,0.492776886035313,0.0002383657847531
0.8943820224719101,0.492776886035313,0.0002377410855842
0.8943820224719101,0.4959871589085072,0.0002356222830712
0.8951310861423221,0.4959871589085072,0.0002346438704989
0.8951310861423221,0.49919743178170145,0.0002340028004255
0.8958801498127341,0.49919743178170145,0.00023136017262
0.8958801498127341,0.5008025682182986,0.0002310466661583
0.8966292134831461,0.5008025682182986,0.0002291599375894
0.8966292134831461,0.5136436597110754,0.0002219531452283
0.89812734082397,0.5136436597110754,0.0002201028109993
0.89812734082397,0.5264847512038523,0.0002113300870405
0.898876404494382,0.5264847512038523,0.0002106127794831
0.898876404494382,0.5280898876404494,0.0002088284381898
0.900374531835206,0.5280898876404494,0.0002045673900283
0.900374531835206,0.5313001605136437,0.0002029345050686
0.90187265917603,0.5313001605136437,0.000202525887289
0.90187265917603,0.5329052969502408,0.0001992935722228
0.9026217228464419,0.5329052969502408,0.0001985299168154
0.9026217228464419,0.536115569823435,0.0001973046164494
0.903370786516854,0.536115569823435,0.0001971025485545
0.903370786516854,0.5393258426966292,0.0001966105191968
0.9041198501872659,0.5393258426966292,0.0001941058289958
0.9041198501872659,0.5441412520064205,0.0001870721753221
0.9048689138576779,0.5441412520064205,0.0001870598644018
0.9048689138576779,0.5521669341894061,0.0001842741039581
0.9063670411985019,0.5521669341894061,0.0001842230703914
0.9063670411985019,0.5537720706260032,0.0001830002584028
0.9086142322097378,0.5537720706260032,0.0001787196379154
0.9086142322097378,0.5553772070626003,0.0001769874797901
0.9101123595505618,0.5553772070626003,0.000175291657797
0.9101123595505618,0.5569823434991974,0.0001746804045978
0.9108614232209737,0.5569823434991974,0.0001738367136567
0.9108614232209737,0.565008025682183,0.0001694340317044
0.9116104868913858,0.565008025682183,0.0001675296516623
0.9116104868913858,0.5730337078651685,0.0001622107229195
0.9123595505617977,0.5730337078651685,0.0001615750225028
0.9123595505617977,0.5762439807383628,0.0001609472528798
0.9131086142322098,0.5762439807383628,0.0001609236787771
0.9131086142322098,0.5778491171749599,0.0001601829571882
0.9138576779026217,0.5778491171749599,0.00015965255443
0.9138576779026217,0.579454253611557,0.0001583561970619
0.9146067415730337,0.579454253611557,0.0001577906368765
0.9146067415730337,0.5810593900481541,0.0001574184279888
0.9161048689138577,0.5810593900481541,0.0001550847373437
0.9161048689138577,0.5826645264847512,0.0001545013947179
0.9168539325842696,0.5826645264847512,0.0001541594101581
